,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,7c7ce7ea08b15930,True,1.0,1.0,0.8021329459273269,1.0,1.0,1.0,0.9175553941363862
1,78beb0eba954535e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,4da3c27db2495e9e,True,1.0,1.0,0.7531550185604567,1.0,1.0,1.0,0.8971479244001902
3,b9f3b69b160e5ad0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
4,535d4220196452ed,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,66225fc71bd35554,True,1.0,1.0,0.9807276042145701,1.0,1.0,1.0,0.9919698350894043
6,6498149e85ef5b8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,5a4811a0bde955b3,True,1.0,1.0,0.8176701491386692,1.0,1.0,1.0,0.9240292288077789
8,faf6d9be89f0538c,True,1.0,1.0,0.8525746729119168,1.0,1.0,1.0,0.9385727803799654
9,39b4d546300958ad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,71ed3e4fcadc5322,True,1.0,1.0,0.8114028650674521,1.0,1.0,1.0,0.9214178604447717
11,4b3c6a95987c552d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12,f9720f622fd4511b,True,1.0,1.0,0.6709694221029628,1.0,1.0,1.0,0.8629039258762345
13,3ef30aa787de56fa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,c1f712e1aed35216,True,1.0,1.0,0.805799179255457,1.0,1.0,1.0,0.9190829913564403
15,ec5e157a5222534d,True,1.0,1.0,0.6665034761062277,1.0,1.0,1.0,0.8610431150442616
16,d01d51c26594547c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,2d7bc87644e85744,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
18,6ed328b05b54553e,True,1.0,1.0,0.6564893629149858,1.0,1.0,1.0,0.856870567881244
19,f47f7733a11d51a1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,14a11185124a508b,True,1.0,1.0,0.8996209273123169,1.0,1.0,1.0,0.9581753863801321
