,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,70e6b8db27e55b53,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,812a8e70ad07507d,True,1.0,1.0,0.7815213149654665,1.0,1.0,1.0,0.9089672145689445
2,c75331b9d30957a1,True,1.0,1.0,0.9275943334504121,1.0,1.0,1.0,0.969830972271005
3,373707159e77583c,True,1.0,1.0,0.8954290408792032,1.0,1.0,1.0,0.9564287670330014
4,9a6489254d5f5577,True,1.0,1.0,0.8271817691976605,1.0,1.0,1.0,0.9279924038323585
5,8673d97f94ae5700,True,1.0,1.0,0.8552153544953258,1.0,1.0,1.0,0.9396730643730523
6,6347553d03555ffa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,b389efc36b545908,True,1.0,1.0,0.6453630823432633,1.0,1.0,0.5,0.8522346176430263
8,960d5334ae8f54a5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,789af91cd1755b7e,True,1.0,1.0,0.7508714066126255,1.0,1.0,1.0,0.8961964194219273
10,4ed6b1b83e0c5bbe,True,1.0,1.0,0.5873196835668589,1.0,1.0,1.0,0.828049868152858
11,f1992f61c13e5998,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
12,354ac12e8832565a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,3b3e36e9d816563c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0b4c7130090c5e85,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,8cbe3bf8cf9c5718,True,1.0,1.0,0.991580492448723,1.0,1.0,1.0,0.9964918718536345
16,03d4ec82e7ac5804,True,1.0,1.0,0.8188595829544557,1.0,1.0,1.0,0.9245248262310232
17,4b6430ca30c45a3c,True,1.0,1.0,0.5885619067195202,1.0,1.0,1.0,0.8285674611331334
18,59c19d828f665a79,True,1.0,1.0,0.8174150017922274,1.0,1.0,1.0,0.923922917413428
19,ce9ee9a68a4c5e93,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,7900996a42f35f67,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,4302a0a4b9f05b61,True,1.0,1.0,0.537044116691866,1.0,1.0,1.0,0.8071017152882775
22,bf1064685f045d97,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
23,71017c020a0b5a75,True,1.0,1.0,0.7825956901166469,1.0,1.0,1.0,0.9094148708819363
24,a0f499d0aab45bab,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
25,56b80cb2ca2c5983,True,1.0,1.0,0.5914565341994902,1.0,1.0,1.0,0.8297735559164542
26,87a5fd24e88d5e0a,True,1.0,1.0,0.790382818039607,1.0,1.0,1.0,0.9126595075165028
27,24429c08a8375061,True,1.0,1.0,0.8317640859313559,1.0,1.0,1.0,0.9299017024713981
28,2d4d907377f35695,True,1.0,1.0,0.7555728032551586,1.0,1.0,1.0,0.8981553346896494
29,c772799eaf1f5ad1,True,1.0,1.0,0.7323793847187542,1.0,1.0,1.0,0.8884914102994809
30,4a71a24c376f5388,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,39bbb12794ca56a3,True,1.0,1.0,0.6675069817098647,1.0,1.0,1.0,0.8614612423791103
32,e849e6a954285f60,True,1.0,1.0,0.9186261605377207,1.0,1.0,1.0,0.9660942335573837
33,b76b03503cf95c02,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,ddddd9e7e4925db9,True,1.0,1.0,0.703683084104885,1.0,1.0,1.0,0.8765346183770354
35,95329718628e5f7f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
36,84d10a502c1b5a74,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,7d664c7260d45737,True,1.0,1.0,0.9257221055924925,1.0,1.0,1.0,0.9690508773302051
38,199a2738284e52c9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,090d6a17e77d59b5,True,1.0,1.0,0.9663458125587236,1.0,1.0,1.0,0.9859774218994682
40,ab6e020759565f9f,True,1.0,1.0,0.768199641660142,1.0,1.0,1.0,0.9034165173583926
41,7021139b47cf5370,True,1.0,1.0,0.9250201053047634,1.0,1.0,1.0,0.968758377210318
42,8ee3467219fc5c8a,True,1.0,1.0,0.7862726346008647,1.0,1.0,1.0,0.9109469310836936
43,3770407dcc67520c,True,1.0,1.0,0.798709819407323,1.0,1.0,0.5,0.9161290914197179
44,a4ba9521736a59f9,True,0.5,0.0,0.0,0.0,1.0,0.5,0.0
45,263367576c285a2a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,74c77891a7d45a15,True,1.0,1.0,0.9064338622151352,1.0,1.0,1.0,0.9610141092563064
47,36e98388f7a35159,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,48b6d9fdf22d5a23,True,1.0,1.0,0.5592867567928721,1.0,1.0,1.0,0.8163694819970301
49,3e634fa2ea715bb1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,f6eec3b743985122,True,1.0,1.0,0.8629404319000739,1.0,1.0,1.0,0.9428918466250308
51,248a920cf01751f1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,476ad53b78325ef2,True,1.0,1.0,0.44898107481968463,1.0,1.0,1.0,0.7704087811748686
53,6de81a38cd7655dd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,0ba54149d1575f95,True,1.0,1.0,0.9064613110205005,1.0,1.0,1.0,0.9610255462585419
55,72c1d1069773561d,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
56,1d538fa6a8825de1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,5abef8058afa529f,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0
58,bbd85b27fa465894,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,e0416692bc5251ba,True,1.0,1.0,0.7113365081788294,1.0,1.0,1.0,0.8797235450745123
60,39147f08f4645365,True,1.0,1.0,0.9389250402209973,1.0,1.0,1.0,0.9745521000920823
61,c52f491ebd5b521a,True,1.0,1.0,0.7889635680145809,1.0,1.0,1.0,0.9120681533394087
62,eaf08861a02351a5,True,1.0,1.0,0.8514520408048147,1.0,1.0,1.0,0.9381050170020062
63,9d55692d15dc5155,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,f264f464b21753de,True,1.0,1.0,0.9421157095638436,1.0,1.0,1.0,0.9758815456516015
65,bf4c97f6024b5029,True,1.0,1.0,0.9446229674691625,1.0,1.0,1.0,0.9769262364454844
66,482601c870805c11,True,1.0,1.0,0.9287181366390975,1.0,1.0,1.0,0.970299223599624
67,cb70f332bc5f5bcf,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
68,8d8f5c8c6c29525c,True,1.0,1.0,0.8873668803924515,1.0,1.0,1.0,0.9530695334968549
69,33fcb42a03535525,True,1.0,1.0,0.6681010215423798,1.0,1.0,1.0,0.8617087589759915
70,5b61b9072cad5dbc,True,1.0,1.0,0.9835562551755487,1.0,1.0,1.0,0.9931484396564786
71,b6589175626f5510,True,1.0,1.0,0.7045018052256495,1.0,1.0,1.0,0.8768757521773539
72,2d55129330045d3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,11182a0af9c95c8c,True,1.0,1.0,0.7039665402986769,1.0,1.0,1.0,0.8766527251244488
74,b528a0aa02695437,True,1.0,1.0,0.8593305059191083,1.0,1.0,1.0,0.9413877107996284
75,f34d9948bdc257ab,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,ad84af7b33615884,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0
77,f191de4360a35ad8,True,1.0,1.0,0.6253173492120714,1.0,1.0,1.0,0.8438822288383632
78,674ebcb39a4d528f,True,1.0,1.0,0.7321705177505371,1.0,1.0,1.0,0.8884043823960571
79,3d34ef81b357566e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,deb8de65573253b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,45845be1b56d59c7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1eff566e627f56b9,True,1.0,1.0,0.8770495332638771,1.0,1.0,1.0,0.948770638859949
83,5a454b4d1c535366,True,1.0,1.0,0.859635278176336,1.0,1.0,1.0,0.9415146992401399
84,62515ff6d52a5e89,True,1.0,1.0,0.8203548206264464,1.0,1.0,1.0,0.9251478419276861
85,d4849a52aaa55a9f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,388391c4b8d45c36,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
87,683e518fbfa650d5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,be63913f07ee5245,True,1.0,1.0,0.804597703826076,1.0,1.0,1.0,0.9185823765941983
89,63ab092351905a60,True,1.0,1.0,0.8651119935674202,1.0,1.0,1.0,0.9437966639864251
90,254290b4b4a35869,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
91,a763369e30305f95,True,1.0,1.0,0.8354009092678973,1.0,1.0,1.0,0.9314170455282905
92,559c83269c035643,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
