,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
0,11182a0af9c95c8c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,765dacfed4925185,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,deb8de65573253b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,36e3e0f9a589578d,True,1.0,1.0,0.660444822351419,1.0,1.0,1.0,0.858518675979758
4,e9bfb4821bfd5801,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,f9a9b5ee707e501e,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,e69f96075afb5d86,True,1.0,1.0,0.9243797748654043,1.0,1.0,1.0,0.9684915728605851
7,ae7fdaafe2c250e6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,b96ea08d168f5a3d,True,1.0,1.0,0.5097344756986905,1.0,1.0,1.0,0.7957226982077877
9,c01c5d45b97154d4,True,1.0,1.0,0.6601857986030301,1.0,1.0,1.0,0.8584107494179292
10,dbba0a418817539e,True,1.0,1.0,0.7632135694633836,1.0,1.0,1.0,0.9013389872764098
11,e18ca78f3c5f5a04,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,8c8694effde754e6,True,1.0,1.0,0.7392751963665365,1.0,1.0,1.0,0.8913646651527235
13,a6c24c9ca7335016,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,96f6cde1205e5865,True,1.0,1.0,0.7328982628730557,1.0,1.0,1.0,0.8887076095304399
15,3d0c780c0aba552e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,aace7a7aeaf75f2c,True,1.0,1.0,0.9226451818790337,1.0,1.0,1.0,0.9677688257829308
17,8d3c8a698ac65342,True,1.0,1.0,0.6634054066795936,1.0,1.0,1.0,0.859752252783164
18,75f91ced021c543e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,465d879f0b205c8f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,6ba5ed2f323f53e2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,cbe2fffee4105dbf,True,1.0,1.0,0.7803883242640842,1.0,1.0,1.0,0.9084951351100351
22,5218653349a6502a,True,1.0,1.0,0.8406872276767599,1.0,1.0,1.0,0.93361967819865
23,c23c39c3fedd5bfa,True,1.0,1.0,0.9315546952489091,1.0,1.0,1.0,0.9714811230203789
24,f3738f5be59d5d10,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0d602f62f3ad5c65,True,1.0,1.0,0.9065844168768826,1.0,1.0,1.0,0.9610768403653678
26,3748f0fadf395c8a,True,1.0,1.0,0.8361196576580914,1.0,1.0,1.0,0.9317165240242048
27,ef886d0dee3e534c,True,1.0,1.0,0.8137337245017234,1.0,1.0,1.0,0.9223890518757182
28,dc6df220730c599a,True,1.0,1.0,0.8739438466676944,1.0,1.0,1.0,0.947476602778206
29,8b93118c77d25b5d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,e0b92501aa5051b1,True,1.0,1.0,0.12770705629555096,1.0,1.0,1.0,0.636544606789813
31,33c58e00f5805824,True,1.0,1.0,0.9567827433148257,1.0,1.0,1.0,0.9819928097145106
32,1eff566e627f56b9,True,1.0,1.0,0.9219200498862535,1.0,1.0,1.0,0.9674666874526056
33,62c5045db3c159aa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,3047f87f67555d16,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,b0b25b314843551d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,03b33d7830ba522b,True,1.0,1.0,0.6360969603973399,1.0,1.0,1.0,0.8483737334988916
37,7021139b47cf5370,True,1.0,1.0,0.8862474064642415,1.0,1.0,1.0,0.9526030860267672
38,63d80f7499fc5784,True,1.0,1.0,0.8808838603406524,1.0,1.0,1.0,0.9503682751419386
39,a73f7d7149c45478,True,1.0,1.0,0.6038557828715088,1.0,1.0,1.0,0.8349399095297954
40,38d4aa43f5f25eeb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,993d17cce2685b9a,True,1.0,1.0,0.7765852608257182,1.0,1.0,1.0,0.9069105253440494
42,1cffb22700735548,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,6eac1c0e2bbd57bb,True,1.0,1.0,0.7200308625313336,1.0,1.0,0.5,0.883346192721389
44,2d4d907377f35695,True,1.0,1.0,0.7834450057245667,1.0,1.0,1.0,0.9097687523852361
45,daa3dbcfc784564c,True,1.0,1.0,0.8238837881964581,1.0,1.0,1.0,0.9266182450818575
46,46320fa2dc795a5a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,b7784f3cdf6b5991,True,1.0,1.0,0.6078216335850871,1.0,1.0,1.0,0.8365923473271196
48,b2abc819ebf45c11,True,1.0,1.0,0.5912168521747875,1.0,1.0,1.0,0.8296736884061614
49,00137a5ce92d591c,True,1.0,1.0,0.6350716952621527,1.0,1.0,1.0,0.8479465396925635
50,cc9a87182a05533d,True,1.0,1.0,0.7876617765442372,1.0,1.0,1.0,0.9115257402267655
51,6d7754fdda3a50a6,True,1.0,1.0,0.9793876689189372,1.0,1.0,1.0,0.991411528716224
52,20403b65d87d5e5a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,3ce814811e5252dc,True,1.0,1.0,0.9639714616745187,1.0,1.0,1.0,0.9849881090310495
54,2a04d84433e6576f,True,1.0,1.0,0.9148860902524134,1.0,1.0,1.0,0.9645358709385056
55,69f27d25f8a45de1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,8ff8246f69f75f6a,True,1.0,1.0,0.8299206642746271,1.0,1.0,1.0,0.929133610114428
57,7bbb4260e163517f,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
58,9f8f670a268550e5,True,1.0,1.0,0.99854589958988,1.0,1.0,1.0,0.9993941248291168
59,bf8b8714f63d5642,True,1.0,1.0,0.87751276761032,1.0,1.0,1.0,0.9489636531709666
60,2f9c4ea0c97450c6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,8396adcdedb55337,True,1.0,1.0,0.732746330206427,1.0,1.0,1.0,0.8886443042526779
62,8af2a66435ea565a,True,1.0,1.0,0.9160546323497102,1.0,1.0,1.0,0.9650227634790459
63,70ee383e3b335c16,True,1.0,1.0,0.6832895930521409,1.0,1.0,1.0,0.868037330438392
64,33c1e6fe4ce650bf,True,1.0,1.0,0.8758129913987347,1.0,1.0,1.0,0.9482554130828061
65,13c555e68671524f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
66,babd01c3694d5e18,True,1.0,1.0,0.9320242248603812,1.0,1.0,1.0,0.9716767603584922
67,69976d75e3a5521e,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
68,006e2728d7115fa7,True,1.0,1.0,0.6934844642328298,1.0,1.0,1.0,0.8722851934303457
69,0af3e039185d57f3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,fe4b2cf4e9ad5b37,True,1.0,1.0,0.9718092963540419,1.0,1.0,1.0,0.9882538734808509
71,8635c0dd984c51f3,True,1.0,1.0,0.8360704461255211,1.0,1.0,1.0,0.931696019218967
72,ea23b2bb8e5756b8,True,1.0,1.0,0.7501298924236637,1.0,1.0,1.0,0.8958874551765265
73,bb0d850edd125bbe,True,1.0,1.0,0.7951067243904343,1.0,1.0,1.0,0.9146278018293477
74,a763369e30305f95,True,1.0,1.0,0.8349277286743891,1.0,1.0,1.0,0.9312198869476621
75,2087ff145dae502d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,96cb1a2412095a90,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
77,7780e502545a5df7,True,1.0,1.0,0.7339106852014334,1.0,1.0,1.0,0.8891294521672638
78,f52211f2dec85537,True,1.0,1.0,0.9554150769759086,1.0,1.0,1.0,0.9814229487399618
79,aafbe79abf625492,True,1.0,1.0,0.7360195257576035,1.0,1.0,1.0,0.8900081357323347
80,9b58f5bd4e995a93,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,fb2ff1ed5e1b529f,True,1.0,1.0,1.0,0.0,1.0,0.5,0.5833333333333334
82,caee3d86c00351e6,True,1.0,1.0,0.7996797872869094,1.0,1.0,1.0,0.916533244702879
83,9170b75b8a3f527f,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
84,63f4362f90ef55a1,True,1.0,1.0,0.858612066995815,1.0,1.0,1.0,0.9410883612482562
85,1ea920764abe5dcb,True,1.0,1.0,0.7915540495224502,1.0,1.0,1.0,0.9131475206343542
86,1eb474de58ca5d6f,True,1.0,1.0,0.9316080140886869,1.0,1.0,1.0,0.9715033392036195
87,a4f4a240e54e56b2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
88,03ca1900f09b5d20,True,1.0,1.0,0.7924838829412054,1.0,1.0,1.0,0.9135349512255022
89,deae4b3cac52513c,True,1.0,1.0,0.8572826352955986,1.0,1.0,1.0,0.9405344313731661
90,d7f6204c325d53fe,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
91,e2ae05340dba502d,True,1.0,1.0,0.5511834207185399,1.0,1.0,0.5,0.8129930919660583
